BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,Defective
5,3,4,0,6,3,0.6,2,3.0,3,1.0,10,3,1,1,2,15.9,5.79,532.29,0.03,N
5,3,4,0,6,3,0.6,2,3.0,3,1.0,10,3,1,1,3,17.44,5.63,551.81,0.03,N
5,4,3,0,8,3,0.75,4,2.0,3,1.0,16,1,0,1,0,13.46,9.33,1172.67,0.04,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
7,4,9,4,10,4,0.36,4,2.5,3,0.75,13,1,0,2,2,27.2,6.15,1029.98,0.06,N
13,6,28,7,14,8,0.24,6,2.33,6,0.75,30,6,0,5,3,27.59,20.91,12064.08,0.19,N
7,5,9,0,10,4,0.4,4,2.5,3,0.75,14,1,0,1,2,25.87,7.69,1531.05,0.07,N
7,5,9,0,10,4,0.4,4,2.5,3,0.75,14,1,0,1,2,28.12,7.5,1581.81,0.07,N
1,1,1,0,4,1,0.5,2,2.0,1,1.0,2,1,0,1,0,6.55,3.0,58.95,0.01,N
12,9,18,2,12,8,0.4,6,2.0,7,0.88,28,5,0,2,1,27.79,11.33,3570.0,0.11,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,N
5,3,4,0,8,3,0.6,4,2.0,3,1.0,15,1,0,1,1,10.03,17.33,3014.58,0.06,N
3,3,6,0,4,2,0.25,2,2.0,2,1.0,7,1,0,2,1,16.65,4.67,362.64,0.03,N
3,3,7,0,4,2,0.22,2,2.0,2,1.0,8,1,0,2,1,19.99,4.0,319.82,0.03,N
7,3,13,1,12,4,0.27,6,2.0,3,0.75,20,1,0,2,1,11.84,26.39,8245.95,0.1,N
11,8,20,5,20,6,0.25,10,2.0,5,0.83,34,1,0,4,1,20.14,22.1,9834.5,0.15,N
3,2,6,1,4,2,0.22,2,2.0,1,0.5,7,1,0,3,2,11.06,11.14,1372.69,0.04,N
5,4,8,1,8,3,0.27,4,2.0,3,1.0,14,1,0,3,3,13.21,17.1,3863.67,0.08,N
5,5,8,1,8,3,0.27,4,2.0,3,1.0,15,1,0,3,3,14.42,17.18,4256.92,0.08,N
5,4,9,1,8,3,0.25,4,2.0,3,1.0,16,1,0,3,1,13.36,17.94,4301.69,0.08,N
3,0,0,0,4,2,1.0,2,2.0,1,0.5,5,1,0,0,0,5.99,3.75,84.22,0.01,N
5,2,4,0,6,3,0.6,2,3.0,3,1.0,10,3,1,1,2,15.9,5.79,532.29,0.03,N
5,2,5,0,6,3,0.43,2,3.0,3,1.0,10,3,1,2,2,16.59,5.79,555.43,0.03,N
9,4,16,1,16,5,0.28,8,2.0,4,0.8,29,1,0,2,1,13.97,34.36,16494.55,0.16,N
7,4,9,1,12,4,0.33,6,2.0,4,1.0,20,1,0,3,4,18.47,17.0,5338.7,0.1,N
13,4,15,1,24,7,0.41,12,2.0,7,1.0,37,1,0,2,6,20.11,31.88,20434.13,0.21,N
7,4,9,1,12,4,0.33,6,2.0,4,1.0,20,1,0,3,5,18.18,17.0,5255.28,0.1,N
7,5,10,1,12,4,0.31,6,2.0,4,1.0,25,1,0,3,1,14.36,24.56,8656.64,0.12,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,N
7,4,6,0,12,4,0.57,6,2.0,4,1.0,22,1,0,1,1,12.38,20.0,4951.76,0.08,N
7,4,8,0,12,4,0.4,6,2.0,4,1.0,18,1,0,2,0,14.11,15.17,3246.47,0.07,N
5,2,3,0,8,3,0.75,4,2.0,2,0.67,11,3,1,1,1,9.79,9.6,902.51,0.03,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,13.66,4.2,240.91,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,13.66,4.2,240.91,0.02,N
7,3,14,1,12,4,0.25,6,2.0,3,0.75,21,1,0,2,1,11.91,27.44,8971.59,0.11,N
5,3,6,0,8,3,0.43,4,2.0,3,1.0,15,1,0,1,1,13.75,16.0,3521.25,0.07,N
3,2,5,0,4,2,0.29,2,2.0,2,1.0,7,1,0,2,0,13.02,7.5,732.54,0.03,N
11,7,20,5,20,6,0.25,10,2.0,5,0.83,33,1,0,4,1,17.24,24.19,10090.27,0.14,N
5,3,8,1,8,3,0.27,4,2.0,3,1.0,13,1,0,3,2,8.83,23.14,4728.77,0.07,N
5,3,9,1,8,3,0.25,4,2.0,3,1.0,15,1,0,3,1,10.22,20.64,4353.75,0.07,N
3,2,3,1,4,2,0.5,2,2.0,2,1.0,6,1,0,1,0,7.33,4.5,148.5,0.01,N
16,6,32,7,20,9,0.25,8,2.5,9,1.0,37,7,0,4,3,19.35,41.25,32929.43,0.27,N
3,5,4,0,4,2,0.33,2,2.0,2,1.0,9,1,0,2,0,12.65,5.25,348.69,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,6,1,0,1,3,16.89,4.5,342.0,0.03,N
5,2,7,1,6,3,0.38,2,3.0,2,0.67,9,3,1,1,4,17.97,7.33,966.31,0.04,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,6,1,0,1,1,13.32,3.5,163.12,0.02,N
3,1,2,0,4,2,0.67,2,2.0,2,1.0,5,1,0,1,0,5.99,3.75,84.22,0.01,N
3,0,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,9.0,3.33,100.0,0.01,N
5,4,18,1,4,3,0.13,2,2.0,3,1.0,12,1,0,6,4,22.56,12.5,3525.33,0.09,N
5,2,7,0,8,3,0.38,4,2.0,3,1.0,10,1,0,1,2,22.78,6.36,922.39,0.05,N
3,2,7,0,4,2,0.22,2,2.0,2,1.0,7,1,0,2,1,14.99,5.33,426.42,0.03,N
29,10,66,26,80,15,0.22,28,2.86,1,0.07,98,1,0,2,0,156.97,25.68,103547.47,1.34,Y
3,2,5,2,4,2,0.33,2,2.0,1,0.5,9,1,0,1,0,20.37,9.0,1649.85,0.06,N
15,9,87,26,28,8,0.09,14,2.0,5,0.63,64,1,0,6,0,219.58,27.98,171850.8,2.05,N
5,3,10,3,8,3,0.27,4,2.0,3,1.0,11,1,0,1,5,28.2,10.0,2820.26,0.09,N
7,9,11,5,12,4,0.33,6,2.0,4,1.0,20,1,0,1,2,27.93,10.21,2914.07,0.1,N
27,7,89,21,40,16,0.16,20,2.0,16,1.0,106,16,1,8,2,53.43,36.9,72748.05,0.66,N
7,9,9,2,12,4,0.36,6,2.0,4,1.0,23,1,0,2,0,15.86,16.0,4061.18,0.08,N
9,9,11,2,16,5,0.36,8,2.0,5,1.0,26,3,0,3,0,17.75,15.27,4139.35,0.09,N
7,9,9,2,12,4,0.36,6,2.0,4,1.0,23,1,0,2,0,15.86,16.0,4061.18,0.08,N
3,3,2,0,4,2,0.67,2,2.0,2,1.0,9,1,0,1,0,6.67,9.33,581.18,0.02,N
3,3,2,0,4,2,0.67,2,2.0,2,1.0,9,1,0,1,0,6.67,9.33,581.18,0.02,N
3,3,2,0,4,2,0.67,2,2.0,2,1.0,9,1,0,1,0,6.67,9.33,581.18,0.02,N
3,3,2,0,4,2,0.67,2,2.0,2,1.0,9,1,0,1,0,6.67,9.33,581.18,0.02,N
3,3,2,0,4,2,0.67,2,2.0,2,1.0,9,1,0,1,0,6.67,9.33,581.18,0.02,N
13,7,35,17,20,7,0.19,8,2.5,2,0.29,31,3,0,2,5,28.27,30.31,25970.12,0.29,Y
3,3,13,6,4,2,0.14,2,2.0,2,1.0,12,1,0,1,0,48.4,11.36,6250.0,0.18,N
3,2,5,1,4,2,0.29,2,2.0,2,1.0,10,1,0,2,0,16.03,9.17,1347.0,0.05,N
3,3,6,1,4,2,0.25,2,2.0,2,1.0,10,1,0,2,0,27.88,10.38,3006.43,0.1,N
7,3,36,13,12,4,0.1,6,2.0,3,0.75,20,3,0,3,0,64.11,29.8,56936.47,0.64,N
5,8,8,1,8,3,0.27,4,2.0,3,1.0,16,3,1,3,2,14.83,17.0,4286.94,0.08,N
5,1,8,4,6,3,0.33,2,3.0,2,0.67,7,3,1,1,3,27.51,13.75,5202.03,0.13,Y
3,3,4,1,4,2,0.4,2,2.0,2,1.0,7,1,0,1,0,19.53,4.0,312.55,0.03,N
3,0,5,2,4,2,0.33,2,2.0,1,0.5,5,1,0,1,2,14.88,8.13,982.54,0.04,N
15,8,23,10,20,8,0.33,6,3.33,6,0.75,38,6,0,1,2,36.9,17.19,10901.14,0.21,Y
5,1,13,1,8,3,0.19,4,2.0,2,0.67,10,3,1,3,5,23.75,17.0,6864.9,0.13,N
13,3,35,10,22,7,0.17,10,2.2,6,0.86,30,5,0,7,2,14.61,40.91,24444.48,0.2,N
3,1,6,3,4,2,0.25,2,2.0,2,1.0,5,1,0,2,1,13.87,4.67,302.05,0.02,N
5,1,9,5,8,3,0.27,4,2.0,2,0.67,9,3,1,2,4,20.63,12.12,3028.63,0.08,N
3,4,23,15,4,2,0.08,2,2.0,1,0.5,20,1,0,1,2,81.51,15.32,19133.0,0.42,Y
5,0,8,3,6,3,0.3,2,3.0,1,0.33,7,3,1,2,3,11.97,13.0,2022.66,0.05,N
11,0,10,5,14,6,0.5,4,3.5,1,0.17,16,6,1,2,4,19.74,14.77,4304.92,0.1,N
9,0,13,3,14,5,0.33,6,2.33,1,0.2,15,3,0,2,4,18.91,16.35,5053.15,0.1,N
5,2,9,0,8,3,0.25,4,2.0,2,0.67,10,1,0,3,0,22.38,9.55,2039.08,0.07,N
3,1,5,0,4,2,0.29,2,2.0,2,1.0,6,1,0,2,2,16.37,5.25,451.25,0.03,N
9,3,27,13,16,5,0.17,8,2.0,2,0.4,27,1,0,3,5,24.24,41.79,42320.2,0.34,Y
13,13,67,34,22,7,0.1,10,2.2,6,0.86,45,1,0,4,7,52.27,34.27,61372.9,0.6,Y
13,8,43,29,24,7,0.15,12,2.0,7,1.0,45,1,0,4,9,62.57,29.75,55377.85,0.62,N
9,2,11,4,16,5,0.38,8,2.0,3,0.6,27,1,0,2,0,20.2,19.71,7845.36,0.13,N
5,4,26,8,8,3,0.1,4,2.0,1,0.33,18,1,0,3,0,65.2,17.25,19400.09,0.37,N
5,3,11,7,8,3,0.23,4,2.0,2,0.67,14,1,0,2,0,27.56,12.76,4489.96,0.12,Y
5,3,8,3,8,3,0.33,4,2.0,3,1.0,11,1,0,1,3,21.55,10.64,2438.37,0.08,N
7,9,11,4,12,4,0.33,6,2.0,4,1.0,20,1,0,1,2,27.93,10.21,2914.07,0.1,N
3,1,3,1,4,2,0.5,2,2.0,2,1.0,5,1,0,1,0,5.5,6.0,198.0,0.01,N
3,1,5,2,4,2,0.33,2,2.0,1,0.5,7,1,0,1,0,15.74,5.71,513.85,0.03,N
3,1,6,1,4,2,0.29,2,2.0,1,0.5,7,1,0,1,1,19.97,5.5,603.94,0.04,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,6,1,0,1,0,12.18,3.0,109.62,0.01,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,6,1,0,1,0,12.18,3.0,109.62,0.01,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,6,1,0,1,0,12.18,3.0,109.62,0.01,N
5,4,11,1,8,3,0.23,4,2.0,3,1.0,11,3,1,2,3,20.81,9.0,1685.67,0.06,N
7,2,10,4,14,4,0.33,6,2.33,1,0.25,16,1,0,2,0,14.89,15.4,3530.42,0.08,N
3,4,22,6,4,2,0.08,2,2.0,1,0.5,26,1,0,2,4,105.6,11.44,13825.25,0.4,N
3,4,5,0,4,2,0.29,2,2.0,2,1.0,8,1,0,2,0,13.4,7.0,656.36,0.03,N
5,9,12,3,8,3,0.2,4,2.0,3,1.0,18,1,0,3,0,45.04,7.15,2302.46,0.11,N
3,3,6,0,4,2,0.25,2,2.0,2,1.0,7,1,0,2,0,8.05,14.67,1731.08,0.04,N
3,5,7,0,4,2,0.22,2,2.0,2,1.0,9,1,0,2,1,28.06,3.43,329.87,0.03,N
5,3,0,0,8,3,1.0,2,4.0,3,1.0,9,1,0,0,2,10.3,11.0,1246.3,0.04,N
13,9,26,12,24,7,0.22,12,2.0,5,0.71,35,5,0,6,1,22.56,27.5,17060.75,0.21,N
3,6,10,3,4,2,0.17,2,2.0,2,1.0,10,1,0,2,2,27.32,5.46,815.7,0.05,N
3,3,4,1,4,2,0.33,2,2.0,2,1.0,10,1,0,2,0,13.02,7.5,732.54,0.03,N
10,9,76,4,8,6,0.07,4,2.0,6,1.0,78,1,0,5,4,164.51,20.18,66971.99,1.11,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,6,1,0,1,0,13.87,4.67,302.05,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,6,1,0,1,0,13.87,4.67,302.05,0.02,N
7,4,13,6,12,4,0.24,6,2.0,3,0.75,19,3,0,4,2,25.03,10.29,2651.95,0.09,N
3,3,3,1,4,2,0.5,2,2.0,2,1.0,9,1,0,1,0,13.83,8.57,1016.03,0.04,N
9,5,16,6,16,5,0.25,8,2.0,4,0.8,24,4,0,4,2,34.96,10.5,3854.18,0.12,N
9,1,14,3,16,5,0.29,8,2.0,4,0.8,18,1,0,3,0,24.08,8.33,1672.29,0.07,Y
7,4,31,12,12,4,0.11,6,2.0,4,1.0,27,1,0,4,0,40.31,18.87,14351.82,0.25,N
3,3,4,1,4,2,0.4,2,2.0,2,1.0,10,1,0,1,0,17.64,3.33,196.03,0.02,N
15,5,56,17,20,9,0.15,10,2.0,6,0.67,37,4,0,4,1,36.04,41.43,61857.91,0.5,N
9,1,10,2,16,5,0.45,8,2.0,1,0.2,18,1,0,1,0,29.13,4.67,634.36,0.05,N
19,7,45,21,32,10,0.19,14,2.29,6,0.6,42,6,0,8,0,100.62,8.75,7703.86,0.29,N
3,2,10,4,4,2,0.17,2,2.0,2,1.0,12,1,0,2,1,22.42,12.27,3375.24,0.09,N
3,2,10,4,4,2,0.17,2,2.0,2,1.0,12,1,0,2,1,24.46,11.39,3174.41,0.09,N
3,6,32,7,4,2,0.06,2,2.0,2,1.0,33,1,0,3,4,121.99,6.1,4539.25,0.25,N
5,3,16,8,8,3,0.16,4,2.0,3,1.0,10,1,0,3,0,41.74,6.73,1890.84,0.09,Y
7,0,15,1,12,4,0.2,6,2.0,1,0.25,13,1,0,5,4,16.45,10.69,1878.44,0.06,N
